id_venta,fecha,id_sucursal,id_platillo,cantidad,monto_total,metodo_pago
2947,2025-10-12,3,104,1,140,App Movil
2948,2025-10-12,3,107,1,175,Efectivo
2949,2025-10-12,3,104,1,140,App Movil
2950,2025-10-12,3,114,2,90,Tarjeta
2951,2025-10-12,3,103,1,85,Efectivo
2952,2025-10-12,3,105,2,300,Tarjeta
2953,2025-10-12,4,103,1,85,App Movil
2954,2025-10-12,4,117,2,100,App Movil
2955,2025-10-12,4,118,2,80,Efectivo
2956,2025-10-12,4,109,2,320,Efectivo
2957,2025-10-12,4,114,2,90,App Movil
2958,2025-10-12,4,116,3,390,Efectivo
2959,2025-10-12,5,106,1,190,App Movil
2960,2025-10-12,5,105,2,300,App Movil
2961,2025-10-12,5,115,1,95,App Movil
2962,2025-10-12,5,117,2,100,Tarjeta
2963,2025-10-12,5,107,2,350,Efectivo
2964,2025-10-12,5,102,3,330,Tarjeta
2965,2025-10-12,5,118,1,40,Tarjeta
2966,2025-10-12,5,114,1,45,Tarjeta
2967,2025-10-12,5,112,2,160,Efectivo
2968,2025-10-13,1,117,1,50,Tarjeta
2969,2025-10-13,1,112,1,80,Efectivo
2970,2025-10-13,1,110,1,90,Efectivo
2971,2025-10-13,2,105,1,150,App Movil
2972,2025-10-13,2,114,1,45,Efectivo
2973,2025-10-13,2,110,1,90,Tarjeta
2974,2025-10-13,3,116,1,130,Tarjeta
2975,2025-10-13,3,118,1,40,Tarjeta
2976,2025-10-13,3,102,2,220,Efectivo
2977,2025-10-13,3,110,2,180,Efectivo
2978,2025-10-13,3,111,2,150,Efectivo
2979,2025-10-13,3,105,1,150,App Movil
2980,2025-10-13,3,115,2,190,App Movil
2981,2025-10-13,3,115,1,95,App Movil
2982,2025-10-13,3,111,1,75,App Movil
2983,2025-10-13,4,114,2,90,Tarjeta
2984,2025-10-13,4,113,1,85,App Movil
2985,2025-10-13,4,102,3,330,Efectivo
2986,2025-10-13,4,109,3,480,Tarjeta
2987,2025-10-13,4,106,3,570,Tarjeta
2988,2025-10-13,4,110,2,180,App Movil
2989,2025-10-13,4,104,3,420,App Movil
2990,2025-10-13,4,103,1,85,App Movil
2991,2025-10-13,5,102,2,220,App Movil
2992,2025-10-13,5,107,2,350,App Movil
2993,2025-10-13,5,101,1,95,App Movil
2994,2025-10-13,5,118,1,40,Tarjeta
2995,2025-10-13,5,109,1,160,Tarjeta
2996,2025-10-13,5,115,1,95,App Movil
2997,2025-10-13,5,111,2,150,App Movil
2998,2025-10-14,1,116,1,130,Efectivo
2999,2025-10-14,1,114,1,45,Efectivo
3000,2025-10-14,1,101,2,190,Efectivo
3001,2025-10-14,2,109,1,160,Tarjeta
3002,2025-10-14,2,104,2,280,Tarjeta
3003,2025-10-14,2,110,1,90,Tarjeta
3004,2025-10-14,2,109,1,160,Tarjeta
3005,2025-10-14,2,110,2,180,App Movil
3006,2025-10-14,2,106,1,190,App Movil
3007,2025-10-14,3,106,1,190,App Movil
3008,2025-10-14,3,102,1,110,Efectivo
3009,2025-10-14,3,104,1,140,Tarjeta
3010,2025-10-14,3,114,1,45,Efectivo
3011,2025-10-14,3,113,1,85,Tarjeta
3012,2025-10-14,4,116,2,260,App Movil
3013,2025-10-14,4,113,1,85,Efectivo
3014,2025-10-14,5,111,2,150,App Movil
3015,2025-10-14,5,114,1,45,Efectivo
3016,2025-10-14,5,101,2,190,App Movil
3017,2025-10-15,1,101,1,95,App Movil
3018,2025-10-15,1,104,1,140,App Movil
3019,2025-10-15,1,105,1,150,App Movil
3020,2025-10-15,1,114,2,90,Tarjeta
3021,2025-10-15,2,117,1,50,Tarjeta
3022,2025-10-15,2,112,2,160,Tarjeta
3023,2025-10-15,2,118,2,80,App Movil
3024,2025-10-15,2,115,1,95,Tarjeta
3025,2025-10-15,2,115,2,190,Efectivo
3026,2025-10-15,2,106,1,190,Tarjeta
3027,2025-10-15,2,116,1,130,App Movil
3028,2025-10-15,2,109,3,480,Efectivo
3029,2025-10-15,3,107,2,350,App Movil
3030,2025-10-15,3,110,1,90,Tarjeta
3031,2025-10-15,3,118,2,80,Tarjeta
3032,2025-10-15,3,110,1,90,Efectivo
3033,2025-10-15,3,104,1,140,App Movil
3034,2025-10-15,4,109,2,320,Tarjeta
3035,2025-10-15,4,117,1,50,App Movil
3036,2025-10-15,4,111,3,225,Efectivo
3037,2025-10-15,4,115,1,95,Tarjeta
3038,2025-10-15,4,111,1,75,Tarjeta
3039,2025-10-15,4,115,2,190,Efectivo
3040,2025-10-15,4,101,3,285,Tarjeta
3041,2025-10-15,5,101,2,190,Efectivo
3042,2025-10-15,5,101,1,95,App Movil
3043,2025-10-15,5,106,2,380,App Movil
3044,2025-10-15,5,116,2,260,App Movil
3045,2025-10-15,5,103,3,255,App Movil
3046,2025-10-15,5,103,2,170,Tarjeta
3047,2025-10-15,5,115,3,285,Tarjeta
3048,2025-10-15,5,112,2,160,App Movil
3049,2025-10-16,1,113,1,85,App Movil
3050,2025-10-16,1,101,1,95,Efectivo
3051,2025-10-16,1,112,1,80,Efectivo
3052,2025-10-16,1,101,1,95,App Movil
3053,2025-10-16,1,101,1,95,App Movil
3054,2025-10-16,2,112,1,80,Tarjeta
3055,2025-10-16,2,110,3,270,Tarjeta
3056,2025-10-16,2,116,1,130,Tarjeta
3057,2025-10-16,2,109,2,320,App Movil
3058,2025-10-16,2,107,1,175,Tarjeta
3059,2025-10-16,2,113,1,85,Efectivo
3060,2025-10-16,2,117,2,100,Tarjeta
3061,2025-10-16,3,107,3,525,App Movil
3062,2025-10-16,3,106,1,190,App Movil
3063,2025-10-16,3,105,3,450,Tarjeta
3064,2025-10-16,3,105,1,150,App Movil
3065,2025-10-16,3,117,3,150,Efectivo
3066,2025-10-16,3,107,3,525,Tarjeta
3067,2025-10-16,4,118,2,80,Efectivo
3068,2025-10-16,4,118,2,80,Tarjeta
3069,2025-10-16,4,114,3,135,App Movil
3070,2025-10-16,4,102,1,110,Efectivo
3071,2025-10-16,4,114,1,45,Tarjeta
3072,2025-10-16,4,117,2,100,Efectivo
3073,2025-10-16,4,112,2,160,Tarjeta
3074,2025-10-16,5,109,2,320,App Movil
3075,2025-10-16,5,115,1,95,Tarjeta
3076,2025-10-16,5,113,1,85,Efectivo
3077,2025-10-17,1,101,3,285,Tarjeta
3078,2025-10-17,1,114,1,45,Tarjeta
3079,2025-10-17,1,107,1,175,Efectivo
3080,2025-10-17,2,103,3,255,App Movil
3081,2025-10-17,2,104,1,140,Efectivo
3082,2025-10-17,2,114,1,45,App Movil
3083,2025-10-17,2,111,1,75,Tarjeta
3084,2025-10-17,2,104,2,280,Tarjeta
3085,2025-10-17,3,102,1,110,App Movil
3086,2025-10-17,3,103,2,170,App Movil
3087,2025-10-17,3,115,1,95,App Movil
3088,2025-10-17,3,115,2,190,Tarjeta
3089,2025-10-17,4,102,1,110,Efectivo
3090,2025-10-17,4,111,3,225,Tarjeta
3091,2025-10-17,4,105,1,150,Efectivo
3092,2025-10-17,5,110,2,180,App Movil
3093,2025-10-17,5,114,1,45,Tarjeta
3094,2025-10-17,5,102,2,220,Tarjeta
3095,2025-10-18,1,113,2,170,Tarjeta
3096,2025-10-18,1,114,1,45,App Movil
3097,2025-10-18,1,101,2,190,Efectivo
3098,2025-10-18,1,115,2,190,App Movil
3099,2025-10-18,1,104,1,140,App Movil
3100,2025-10-18,2,101,2,190,App Movil
3101,2025-10-18,2,111,2,150,Tarjeta
3102,2025-10-18,2,104,1,140,Tarjeta
3103,2025-10-18,2,103,2,170,Tarjeta
3104,2025-10-18,2,105,3,450,App Movil
3105,2025-10-18,2,109,1,160,Efectivo
3106,2025-10-18,2,116,3,390,App Movil
3107,2025-10-18,2,115,1,95,Tarjeta
3108,2025-10-18,3,102,1,110,Tarjeta
3109,2025-10-18,3,110,2,180,Efectivo
3110,2025-10-18,3,117,3,150,Efectivo
3111,2025-10-18,3,110,2,180,App Movil
3112,2025-10-18,4,105,1,150,Efectivo
3113,2025-10-18,4,110,2,180,Efectivo
3114,2025-10-18,4,110,1,90,Tarjeta
3115,2025-10-18,4,117,2,100,App Movil
3116,2025-10-18,4,105,1,150,Tarjeta
3117,2025-10-18,4,117,2,100,Tarjeta
3118,2025-10-18,4,114,1,45,Tarjeta
3119,2025-10-18,4,107,3,525,Tarjeta
3120,2025-10-18,4,103,1,85,Tarjeta
3121,2025-10-18,5,116,3,390,App Movil
3122,2025-10-18,5,115,2,190,App Movil
3123,2025-10-18,5,111,2,150,App Movil
3124,2025-10-18,5,111,2,150,Efectivo
3125,2025-10-18,5,114,1,45,Tarjeta
3126,2025-10-18,5,104,2,280,Tarjeta
3127,2025-10-18,5,116,1,130,Tarjeta
3128,2025-10-19,1,115,2,190,Tarjeta
3129,2025-10-19,1,116,3,390,Efectivo
3130,2025-10-19,1,113,1,85,Efectivo
3131,2025-10-19,1,106,1,190,Efectivo
3132,2025-10-19,1,101,1,95,Efectivo
3133,2025-10-19,1,101,2,190,Tarjeta
3134,2025-10-19,2,110,2,180,Tarjeta
3135,2025-10-19,2,112,1,80,Tarjeta
3136,2025-10-19,2,107,1,175,Efectivo
3137,2025-10-19,2,106,1,190,Efectivo
3138,2025-10-19,3,106,1,190,App Movil
3139,2025-10-19,3,106,1,190,Tarjeta
3140,2025-10-19,3,106,1,190,Tarjeta
3141,2025-10-19,3,101,3,285,Tarjeta
3142,2025-10-19,3,113,3,255,Tarjeta
3143,2025-10-19,3,111,1,75,Efectivo
3144,2025-10-19,3,115,1,95,Efectivo
3145,2025-10-19,4,112,3,240,Tarjeta
3146,2025-10-19,4,117,2,100,Efectivo
3147,2025-10-19,4,103,1,85,Tarjeta
3148,2025-10-19,4,105,1,150,Tarjeta
3149,2025-10-19,4,118,2,80,App Movil
3150,2025-10-19,4,112,1,80,App Movil
3151,2025-10-19,4,114,3,135,Tarjeta
3152,2025-10-19,4,102,2,220,App Movil
3153,2025-10-19,4,107,2,350,Efectivo
3154,2025-10-19,5,105,1,150,Tarjeta
3155,2025-10-19,5,102,3,330,Efectivo
3156,2025-10-19,5,105,2,300,App Movil
3157,2025-10-19,5,116,1,130,App Movil
3158,2025-10-19,5,103,2,170,App Movil
3159,2025-10-19,5,103,1,85,App Movil
3160,2025-10-19,5,113,3,255,App Movil
3161,2025-10-19,5,112,2,160,App Movil
3162,2025-10-19,5,115,1,95,Efectivo
3163,2025-10-20,1,112,2,160,App Movil
3164,2025-10-20,1,116,3,390,Efectivo
3165,2025-10-20,1,116,1,130,App Movil
3166,2025-10-20,1,113,3,255,App Movil
3167,2025-10-20,1,102,1,110,Tarjeta
3168,2025-10-20,1,107,2,350,Tarjeta
3169,2025-10-20,1,113,1,85,Efectivo
3170,2025-10-20,1,114,2,90,App Movil
3171,2025-10-20,2,112,1,80,App Movil
3172,2025-10-20,2,103,1,85,Tarjeta
3173,2025-10-20,2,110,2,180,App Movil
3174,2025-10-20,2,112,1,80,App Movil
3175,2025-10-20,3,115,2,190,App Movil
3176,2025-10-20,3,111,2,150,Efectivo
3177,2025-10-20,3,115,2,190,Efectivo
3178,2025-10-20,4,116,1,130,Efectivo
3179,2025-10-20,4,113,1,85,Tarjeta
3180,2025-10-20,4,115,1,95,Efectivo
3181,2025-10-20,4,103,1,85,Tarjeta
3182,2025-10-20,4,110,2,180,App Movil
3183,2025-10-20,5,103,1,85,Tarjeta
3184,2025-10-20,5,104,1,140,Tarjeta
3185,2025-10-20,5,112,1,80,App Movil
3186,2025-10-20,5,107,1,175,Tarjeta
3187,2025-10-20,5,111,1,75,Efectivo
3188,2025-10-20,5,109,1,160,App Movil
3189,2025-10-20,5,105,3,450,App Movil
3190,2025-10-21,1,109,1,160,Efectivo
3191,2025-10-21,1,110,1,90,Efectivo
3192,2025-10-21,1,113,2,170,App Movil
3193,2025-10-21,1,101,2,190,App Movil
3194,2025-10-21,1,117,1,50,Efectivo
3195,2025-10-21,2,107,2,350,Tarjeta
3196,2025-10-21,2,117,2,100,App Movil
3197,2025-10-21,2,115,3,285,Efectivo
3198,2025-10-21,2,111,1,75,Efectivo
3199,2025-10-21,2,107,2,350,App Movil
3200,2025-10-21,2,114,1,45,Efectivo
3201,2025-10-21,2,115,2,190,Tarjeta
3202,2025-10-21,2,112,1,80,App Movil
3203,2025-10-21,3,105,1,150,App Movil
3204,2025-10-21,3,101,2,190,App Movil
3205,2025-10-21,3,112,1,80,Tarjeta
3206,2025-10-21,3,114,2,90,App Movil
3207,2025-10-21,3,113,3,255,App Movil
3208,2025-10-21,3,110,1,90,App Movil
3209,2025-10-21,3,101,2,190,Tarjeta
3210,2025-10-21,3,105,1,150,Efectivo
3211,2025-10-21,3,113,2,170,Tarjeta
3212,2025-10-21,4,103,2,170,Efectivo
3213,2025-10-21,4,107,2,350,Tarjeta
3214,2025-10-21,4,111,2,150,Efectivo
3215,2025-10-21,4,110,1,90,Tarjeta
3216,2025-10-21,4,104,3,420,App Movil
3217,2025-10-21,4,106,1,190,App Movil
3218,2025-10-21,5,116,1,130,Tarjeta
3219,2025-10-21,5,107,1,175,Efectivo
3220,2025-10-21,5,110,1,90,Tarjeta
3221,2025-10-21,5,110,3,270,App Movil
3222,2025-10-21,5,103,2,170,Tarjeta
3223,2025-10-21,5,112,2,160,Tarjeta
3224,2025-10-21,5,106,1,190,Efectivo
3225,2025-10-22,1,106,1,190,Tarjeta
3226,2025-10-22,1,118,2,80,Efectivo
3227,2025-10-22,1,103,2,170,Tarjeta
3228,2025-10-22,1,105,1,150,Efectivo
3229,2025-10-22,1,114,3,135,App Movil
3230,2025-10-22,1,116,1,130,App Movil
3231,2025-10-22,2,110,2,180,Tarjeta
3232,2025-10-22,2,117,3,150,App Movil
3233,2025-10-22,2,115,1,95,Tarjeta
3234,2025-10-22,2,101,1,95,Efectivo
3235,2025-10-22,2,103,2,170,App Movil
3236,2025-10-22,2,117,1,50,App Movil
3237,2025-10-22,3,115,2,190,App Movil
3238,2025-10-22,3,102,3,330,Tarjeta
3239,2025-10-22,3,110,3,270,Efectivo
3240,2025-10-22,3,112,3,240,App Movil
3241,2025-10-22,3,110,2,180,App Movil
3242,2025-10-22,3,106,2,380,Tarjeta
3243,2025-10-22,4,114,2,90,Efectivo
3244,2025-10-22,4,106,3,570,App Movil
3245,2025-10-22,4,104,2,280,App Movil
3246,2025-10-22,4,102,1,110,Tarjeta
3247,2025-10-22,5,118,1,40,App Movil
3248,2025-10-22,5,103,3,255,App Movil
3249,2025-10-22,5,107,2,350,Efectivo
3250,2025-10-22,5,118,1,40,Efectivo
3251,2025-10-22,5,103,1,85,App Movil
3252,2025-10-23,1,111,2,150,Efectivo
3253,2025-10-23,1,106,1,190,Tarjeta
3254,2025-10-23,1,117,1,50,Efectivo
3255,2025-10-23,1,101,1,95,App Movil
3256,2025-10-23,1,115,2,190,Efectivo
3257,2025-10-23,1,113,1,85,Efectivo
3258,2025-10-23,1,102,1,110,Efectivo
3259,2025-10-23,1,104,3,420,Tarjeta
3260,2025-10-23,1,111,3,225,App Movil
3261,2025-10-23,2,116,2,260,Tarjeta
3262,2025-10-23,2,103,2,170,App Movil
3263,2025-10-23,2,115,1,95,Efectivo
3264,2025-10-23,2,109,1,160,Tarjeta
3265,2025-10-23,2,101,2,190,Tarjeta
3266,2025-10-23,3,110,1,90,App Movil
3267,2025-10-23,3,113,1,85,Tarjeta
3268,2025-10-23,3,101,3,285,Efectivo
3269,2025-10-23,3,105,2,300,Efectivo
3270,2025-10-23,4,107,3,525,Tarjeta
3271,2025-10-23,4,118,1,40,Efectivo
3272,2025-10-23,4,102,3,330,App Movil
3273,2025-10-23,4,104,2,280,App Movil
3274,2025-10-23,5,115,1,95,App Movil
3275,2025-10-23,5,101,1,95,Efectivo
3276,2025-10-23,5,107,1,175,Efectivo
3277,2025-10-23,5,107,1,175,Tarjeta
3278,2025-10-24,1,101,1,95,Efectivo
3279,2025-10-24,1,107,3,525,App Movil
3280,2025-10-24,1,103,1,85,Tarjeta
3281,2025-10-24,1,106,3,570,Tarjeta
3282,2025-10-24,1,102,2,220,App Movil
3283,2025-10-24,1,104,1,140,Efectivo
3284,2025-10-24,2,107,2,350,Tarjeta
3285,2025-10-24,2,118,2,80,Efectivo
3286,2025-10-24,2,104,1,140,Tarjeta
3287,2025-10-24,2,104,1,140,Efectivo
3288,2025-10-24,2,106,1,190,Efectivo
3289,2025-10-24,2,111,1,75,Efectivo
3290,2025-10-24,2,107,2,350,Tarjeta
3291,2025-10-24,3,109,3,480,App Movil
3292,2025-10-24,3,112,1,80,Tarjeta
3293,2025-10-24,3,107,2,350,Efectivo
3294,2025-10-24,4,116,1,130,App Movil
3295,2025-10-24,4,118,2,80,Tarjeta
3296,2025-10-24,4,109,1,160,App Movil
3297,2025-10-24,4,111,3,225,App Movil
3298,2025-10-24,4,113,3,255,App Movil
3299,2025-10-24,4,105,1,150,Tarjeta
3300,2025-10-24,4,111,3,225,Efectivo
3301,2025-10-24,4,103,1,85,Tarjeta
3302,2025-10-24,4,115,2,190,App Movil
3303,2025-10-24,5,117,2,100,App Movil
3304,2025-10-24,5,101,1,95,Tarjeta
3305,2025-10-24,5,104,1,140,Tarjeta
3306,2025-10-24,5,114,1,45,App Movil
3307,2025-10-24,5,103,1,85,Tarjeta
3308,2025-10-24,5,112,2,160,Efectivo
3309,2025-10-24,5,107,1,175,Efectivo
3310,2025-10-25,1,102,1,110,App Movil
3311,2025-10-25,1,115,3,285,Efectivo
3312,2025-10-25,1,105,1,150,Efectivo
3313,2025-10-25,1,102,2,220,Efectivo
3314,2025-10-25,2,110,1,90,Tarjeta
3315,2025-10-25,2,111,1,75,Tarjeta
3316,2025-10-25,2,107,2,350,Tarjeta
3317,2025-10-25,2,113,2,170,Efectivo
3318,2025-10-25,2,106,2,380,App Movil
3319,2025-10-25,2,101,1,95,Efectivo
3320,2025-10-25,3,107,1,175,App Movil
3321,2025-10-25,3,105,1,150,Tarjeta
3322,2025-10-25,3,103,1,85,App Movil
3323,2025-10-25,4,107,1,175,App Movil
3324,2025-10-25,4,103,2,170,App Movil
3325,2025-10-25,4,115,1,95,Tarjeta
3326,2025-10-25,4,107,1,175,Efectivo
3327,2025-10-25,4,106,2,380,Tarjeta
3328,2025-10-25,4,110,1,90,App Movil
3329,2025-10-25,4,115,3,285,Tarjeta
3330,2025-10-25,5,116,1,130,Efectivo
3331,2025-10-25,5,113,2,170,Tarjeta
3332,2025-10-25,5,116,2,260,Efectivo
3333,2025-10-25,5,117,2,100,App Movil
3334,2025-10-25,5,114,1,45,Efectivo
3335,2025-10-26,1,113,2,170,Tarjeta
3336,2025-10-26,1,110,2,180,App Movil
3337,2025-10-26,1,105,2,300,App Movil
3338,2025-10-26,2,109,2,320,Efectivo
3339,2025-10-26,2,110,2,180,Efectivo
3340,2025-10-26,2,113,2,170,App Movil
3341,2025-10-26,2,116,1,130,Efectivo
3342,2025-10-26,3,116,1,130,Tarjeta
3343,2025-10-26,3,107,1,175,Tarjeta
3344,2025-10-26,3,117,3,150,App Movil
3345,2025-10-26,3,112,2,160,Efectivo
3346,2025-10-26,4,113,3,255,Efectivo
3347,2025-10-26,4,113,2,170,Efectivo
3348,2025-10-26,4,103,2,170,Tarjeta
3349,2025-10-26,4,104,2,280,App Movil
3350,2025-10-26,4,106,1,190,Efectivo
3351,2025-10-26,4,109,3,480,Efectivo
3352,2025-10-26,5,116,3,390,App Movil
3353,2025-10-26,5,112,3,240,Tarjeta
3354,2025-10-26,5,113,2,170,App Movil
3355,2025-10-26,5,116,1,130,Efectivo
3356,2025-10-26,5,101,3,285,App Movil
3357,2025-10-27,1,105,1,150,App Movil
3358,2025-10-27,1,115,3,285,Tarjeta
3359,2025-10-27,1,109,1,160,App Movil
3360,2025-10-27,1,106,1,190,Tarjeta
3361,2025-10-27,1,103,3,255,App Movil
3362,2025-10-27,1,113,2,170,App Movil
3363,2025-10-27,1,103,2,170,Tarjeta
3364,2025-10-27,1,114,1,45,Efectivo
3365,2025-10-27,2,110,2,180,App Movil
3366,2025-10-27,2,113,2,170,Efectivo
3367,2025-10-27,2,114,3,135,Tarjeta
3368,2025-10-27,2,104,3,420,App Movil
3369,2025-10-27,2,112,1,80,Efectivo
3370,2025-10-27,3,107,3,525,Efectivo
3371,2025-10-27,3,110,1,90,Tarjeta
3372,2025-10-27,3,116,1,130,Tarjeta
3373,2025-10-27,3,103,3,255,Efectivo
3374,2025-10-27,3,117,2,100,App Movil
3375,2025-10-27,3,110,3,270,Efectivo
3376,2025-10-27,3,106,1,190,Efectivo
3377,2025-10-27,3,106,3,570,Tarjeta
3378,2025-10-27,4,116,1,130,App Movil
3379,2025-10-27,4,104,2,280,App Movil
3380,2025-10-27,4,107,1,175,Tarjeta
3381,2025-10-27,4,102,3,330,Tarjeta
3382,2025-10-27,5,107,1,175,Efectivo
3383,2025-10-27,5,115,3,285,App Movil
3384,2025-10-27,5,104,3,420,Tarjeta
3385,2025-10-27,5,103,1,85,Tarjeta
3386,2025-10-27,5,113,1,85,Efectivo
3387,2025-10-27,5,103,1,85,Tarjeta
3388,2025-10-27,5,116,2,260,App Movil
3389,2025-10-27,5,104,1,140,Tarjeta
3390,2025-10-28,1,101,3,285,App Movil
3391,2025-10-28,1,102,1,110,Tarjeta
3392,2025-10-28,1,117,1,50,Efectivo
3393,2025-10-28,1,117,1,50,Efectivo
3394,2025-10-28,1,116,1,130,App Movil
3395,2025-10-28,2,111,1,75,App Movil
3396,2025-10-28,2,111,1,75,Tarjeta
3397,2025-10-28,2,112,3,240,Efectivo
3398,2025-10-28,2,113,2,170,Tarjeta
3399,2025-10-28,2,112,1,80,Tarjeta
3400,2025-10-28,2,101,2,190,App Movil
3401,2025-10-28,3,105,1,150,App Movil
3402,2025-10-28,3,104,2,280,Efectivo
3403,2025-10-28,3,112,2,160,App Movil
3404,2025-10-28,3,116,2,260,Efectivo
3405,2025-10-28,3,107,1,175,App Movil
3406,2025-10-28,4,111,1,75,App Movil
3407,2025-10-28,4,112,1,80,App Movil
3408,2025-10-28,4,111,3,225,Efectivo
3409,2025-10-28,4,116,2,260,App Movil
3410,2025-10-28,4,103,1,85,Efectivo
3411,2025-10-28,4,116,3,390,App Movil
3412,2025-10-28,4,104,3,420,Efectivo
3413,2025-10-28,4,110,2,180,Tarjeta
3414,2025-10-28,5,105,2,300,App Movil
3415,2025-10-28,5,117,1,50,Tarjeta
3416,2025-10-28,5,116,1,130,Efectivo
3417,2025-10-28,5,118,2,80,Tarjeta
3418,2025-10-28,5,115,1,95,Efectivo
3419,2025-10-28,5,118,1,40,Tarjeta
3420,2025-10-28,5,107,1,175,App Movil
3421,2025-10-28,5,103,1,85,Efectivo
3422,2025-10-29,1,101,1,95,Efectivo
3423,2025-10-29,1,113,1,85,Tarjeta
3424,2025-10-29,1,109,3,480,Efectivo
3425,2025-10-29,1,104,3,420,Tarjeta
3426,2025-10-29,1,118,3,120,App Movil
3427,2025-10-29,1,116,1,130,App Movil
3428,2025-10-29,1,111,1,75,App Movil
3429,2025-10-29,1,103,3,255,Efectivo
3430,2025-10-29,2,113,3,255,App Movil
3431,2025-10-29,2,118,2,80,Tarjeta
3432,2025-10-29,2,109,1,160,Efectivo
3433,2025-10-29,2,103,1,85,Tarjeta
3434,2025-10-29,2,111,3,225,App Movil
3435,2025-10-29,3,104,2,280,Efectivo
3436,2025-10-29,3,105,1,150,Efectivo
3437,2025-10-29,3,101,1,95,Tarjeta
3438,2025-10-29,3,118,1,40,Efectivo
3439,2025-10-29,4,111,1,75,App Movil
3440,2025-10-29,4,105,2,300,App Movil
3441,2025-10-29,4,104,2,280,Tarjeta
3442,2025-10-29,4,118,2,80,Efectivo
3443,2025-10-29,4,105,1,150,Tarjeta
3444,2025-10-29,5,115,1,95,App Movil
3445,2025-10-29,5,110,1,90,App Movil
3446,2025-10-29,5,102,2,220,Efectivo
3447,2025-10-29,5,110,2,180,App Movil
3448,2025-10-29,5,104,1,140,App Movil
3449,2025-10-29,5,116,3,390,Tarjeta
3450,2025-10-30,1,110,3,270,Efectivo
3451,2025-10-30,1,102,1,110,Tarjeta
3452,2025-10-30,1,107,3,525,Tarjeta
3453,2025-10-30,1,102,1,110,Efectivo
3454,2025-10-30,1,113,1,85,App Movil
3455,2025-10-30,1,106,1,190,App Movil
3456,2025-10-30,2,111,2,150,App Movil
3457,2025-10-30,2,116,1,130,Efectivo
3458,2025-10-30,2,113,1,85,App Movil
3459,2025-10-30,2,110,1,90,App Movil
3460,2025-10-30,2,107,3,525,App Movil
3461,2025-10-30,2,113,1,85,Tarjeta
3462,2025-10-30,3,102,3,330,Efectivo
3463,2025-10-30,3,115,3,285,Tarjeta
3464,2025-10-30,3,105,2,300,App Movil
3465,2025-10-30,3,116,1,130,Tarjeta
3466,2025-10-30,3,107,1,175,App Movil
3467,2025-10-30,4,101,1,95,App Movil
3468,2025-10-30,4,104,3,420,Tarjeta
3469,2025-10-30,4,113,2,170,App Movil
3470,2025-10-30,4,106,1,190,Tarjeta
3471,2025-10-30,5,116,1,130,Tarjeta
3472,2025-10-30,5,104,2,280,App Movil
3473,2025-10-30,5,111,2,150,Efectivo
3474,2025-10-30,5,105,3,450,App Movil
3475,2025-10-30,5,113,1,85,Tarjeta
3476,2025-10-31,1,113,2,170,Efectivo
3477,2025-10-31,1,106,3,570,App Movil
3478,2025-10-31,2,103,2,170,App Movil
3479,2025-10-31,2,113,1,85,App Movil
3480,2025-10-31,2,115,1,95,Tarjeta
3481,2025-10-31,2,104,1,140,Tarjeta
3482,2025-10-31,2,104,2,280,App Movil
3483,2025-10-31,2,117,1,50,Tarjeta
3484,2025-10-31,3,116,1,130,App Movil
3485,2025-10-31,3,104,2,280,Tarjeta
3486,2025-10-31,3,113,2,170,App Movil
3487,2025-10-31,3,114,1,45,App Movil
3488,2025-10-31,3,105,1,150,Efectivo
3489,2025-10-31,3,103,3,255,App Movil
3490,2025-10-31,3,106,2,380,App Movil
3491,2025-10-31,4,113,2,170,App Movil
3492,2025-10-31,4,117,2,100,Tarjeta
3493,2025-10-31,4,117,2,100,App Movil
3494,2025-10-31,5,104,1,140,App Movil
3495,2025-10-31,5,104,1,140,App Movil
3496,2025-10-31,5,106,1,190,App Movil
3497,2025-10-31,5,115,1,95,Tarjeta
3498,2025-10-31,5,102,1,110,App Movil
3499,2025-10-31,5,107,3,525,Tarjeta
3500,2025-10-31,5,103,2,170,Efectivo
3501,2025-10-31,5,102,1,110,Tarjeta
3502,2025-11-01,1,110,1,90,App Movil
3503,2025-11-01,1,106,2,380,App Movil
3504,2025-11-01,1,101,1,95,Efectivo
3505,2025-11-01,1,102,2,220,Efectivo
3506,2025-11-01,1,118,2,80,Tarjeta
3507,2025-11-01,1,116,3,390,Efectivo
3508,2025-11-01,1,117,1,50,App Movil
3509,2025-11-01,2,117,1,50,App Movil
3510,2025-11-01,2,104,3,420,Tarjeta
3511,2025-11-01,2,102,1,110,Tarjeta
3512,2025-11-01,2,110,1,90,Tarjeta
3513,2025-11-01,2,118,1,40,App Movil
3514,2025-11-01,2,112,1,80,Tarjeta
3515,2025-11-01,3,114,1,45,App Movil
3516,2025-11-01,3,109,1,160,Efectivo
3517,2025-11-01,3,106,2,380,Efectivo
3518,2025-11-01,3,103,1,85,App Movil
3519,2025-11-01,3,114,3,135,Tarjeta
3520,2025-11-01,3,118,1,40,Tarjeta
3521,2025-11-01,3,109,3,480,App Movil
3522,2025-11-01,3,107,3,525,Efectivo
3523,2025-11-01,4,117,2,100,Tarjeta
3524,2025-11-01,4,114,1,45,Efectivo
3525,2025-11-01,4,114,2,90,Tarjeta
3526,2025-11-01,4,103,1,85,Tarjeta
3527,2025-11-01,4,118,1,40,App Movil
3528,2025-11-01,4,118,2,80,Tarjeta
